,AAPL,ABBV,ABB,ABT,ACN,ADBE,ADI,ADP,AIR,ALV,AMAT,AMD,AMGN,AMT,AMZN,ASML,ASX,AVGO,AXP,AZN,BABA,BAC,BA,BDX,BHP,BKNG,BKR,BLK,BMY,BP,BSX,BTI,BUD,BX,CAT,CB,CFR,CI,CMCSA,CNI,COP,COST,CP,CRM,CSCO,CSL,CVS,CVX,C,DEO,DE,DHR,DIS,DTE,ELV,EL,EOG,EQNR,ETN,GE,GILD,GOOG,GS,HCA,HDB,HD,HON,HSBC,IBM,IBN,IDEX,INTC,INTU,ISRG,ITW,JNJ,JPM,KO,LIN,LLY,LMT,LOW,LRCX,MA,MCD,MC,MDLZ,MDT,META,MMC,MO,MRK,MSFT,MS,MUFG,MU,NEE,NFLX,NKE,NOW,NVDA,NVO,NVR,NVS,ORCL,PANW,PBR,PDD,PEP,PFE,PG,PLD,PM,PYPL,QCOM,SAP,SBUX,SCHW,SHEL,SHOP,SLB,SNY,SONY,SO,SYK,TD,TJX,TMO,TMUS,TM,TSLA,TSM,TTE,TXN,T,UL,UNH,UNP,UPS,VRTX,VZ,V,WFC,WMT,XOM,ZTS,ADA,BAT,BCH,BNT,BSV,BTC,DAI,DASH,DOGE,EOS,ETC,ETH,LTC,NEO,OMG,QTUM,REP,TRX,USDT,XLM,XMR,XRP,XTZ,XVG,ZEC,ZRX,CIBR,DIA,DJD,DJP,DVY,FDLO,FDN,FNGU,FTXO,IBB,IDU,IEO,IJH,IJJ,IJK,IJR,IJS,IJT,ITB,ITOT,IUSG,IVE,IWB,IWM,IWV,IYE,IYF,IYJ,IYR,IYT,IYW,IYY,KBWB,OEF,ONEQ,PNQI,QQQ,QTEC,QYLD,ROBT,RPG,RPV,SLYG,SLYV,SLY,SOXX,SPY,SVXY,XTN
L1.PDD,0.04554952761656816,0.03370804225937063,0.04000287515908958,0.0293587348066045,0.0,0.0,0.035159224166135636,0.0,0.045582990021719894,0.04610060951724621,0.06755869525351124,0.0,0.0,0.0,0.0,0.0735234349588566,0.0,0.051563262987600895,0.0,0.036459947354264464,0.0,0.0,0.041337418093085464,0.0,0.040301160965411253,0.038676508822375416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03143555006888005,0.0,0.0,0.03493433376473897,0.0,0.03827887823810981,0.0,0.0,0.05068590390665775,0.0,0.0,0.0,0.0,0.0,0.0,0.02833198968555773,0.044126197111268826,0.0,0.0,0.0,0.03627000374462093,0.0,0.0,0.0,0.037735574883495576,0.05125556290297411,0.0,0.0,0.039493764804575344,0.0,0.0,0.034043659983680426,0.023503590934568018,0.0,0.03243450765085101,0.0,0.0,0.0,0.0,0.0,0.033860624693178645,0.018113386665763426,0.0,0.0,0.02674345426396057,0.029013632159354378,0.0,0.0,0.06038155203429324,0.02680488238121545,0.0,0.06307254073162866,0.0,0.0,0.0,0.0,0.0,0.038328486542854485,0.0,0.05287595034967667,0.0,0.0,0.0,0.0,0.05320756514915395,0.0,0.0,0.039638675825988776,0.0,0.040745161003194655,0.0,0.0,0.06248898139748199,0.0,0.0,0.0,0.022818381105256445,0.0,0.0,0.0,0.04135751166653839,0.039479158553774624,0.05279104090575235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03511122150026756,0.0336525361859821,0.0,0.03861692814517828,0.11445184237777763,0.042366937612075155,0.0,0.0,0.0,0.019663868539287456,0.0378518353784047,0.032991384598410174,0.04145854495758508,0.0,0.0,0.0,0.0,0.03030349780656742,0.0,0.04125423770897377,0.0,0.0,0.0,0.0,0.0,0.0,0.007831953056195202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028322124510082536,0.02700289314473286,0.0,0.0,0.0,0.02315078918214067,0.0,0.13403819353574273,0.0,0.0362031995763277,0.0,0.0,0.030170743109429757,0.030388043552142294,0.03203412407879154,0.029387314383295775,0.027909468959343736,0.0,0.038970068387286394,0.029953919235651334,0.03866587587869708,0.02377225647191894,0.028696028332372378,0.03255911488953572,0.02596729326427477,0.0,0.0,0.030937289756184663,0.0,0.03177446368806637,0.03465988360891671,0.0359189421657742,0.0,0.03225209808404163,0.04094940476524016,0.035421235531167834,0.035512456696088504,0.038065907554182994,0.01609820483678002,0.03134002469821874,0.03643234034171537,0.023068270942535253,0.0,0.03575629083783191,0.027887067952948902,0.04358246799237002,0.03081619760981118,0.0,0.0
L1.PEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2769747325925739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34679150406096276,0.0,0.0,-0.29153542633199553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4083709202947892,0.0,0.0,0.0,0.0,0.0,0.0,-0.25940235244037363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3373895366653163,-0.4008842937763298,0.0,0.0,0.0,0.0,0.0,0.0,-0.18233554794908427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1881397311620696,0.0,-0.20434611464729552,0.0,0.0,-0.15587442190510456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15966789755747776,0.0,0.0,-0.19762730366994544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21848841101650449,0.0,0.0,-0.25229337989161404,0.0,-0.39472614657127647,-0.19214454945191872,0.0,0.0,0.0,0.0,0.0,0.0,-0.16777410994678513,0.0,0.0,0.0,-0.26148918996963066,0.0,-0.16435263956045978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2817158041211049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03799271056588273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.236719435434029,0.3347294172348766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31579801258446827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3018866495858786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19270692400440204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22019425402549617,0.0
L1.PFE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20530643646754868,0.0,0.0,0.0,0.0,0.0,0.0,-0.11042164015132114,0.0,-0.10723508696632625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19279787475343044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14981414707857948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23509983621273423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10938545846137626,0.0,-0.1584796584146914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07598940752448233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16258278562193662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09253296287849798,0.0,0.22867394089660228,0.0,-0.10813015124217135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15313209902811106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9023826787971141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10934375219313414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.PG,0.0,0.12923333936389067,0.0,-0.15179270501206082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14148191680336067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8086783816633061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26156847931714056,0.0,-0.1354064047977399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29271368058234126,0.0,-0.1573649474851241,0.0,0.0,0.0,-0.3722684457515447,0.0,0.0,0.0,0.0,0.0,0.0,-0.13715604230427988,-0.22121548795175477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21531868962188358,0.0,0.0,0.3689697947512529,0.0,0.0,0.28942239333636743,0.0,0.433236232895424,0.0,0.0,0.0,0.0,0.42155400323181197,0.6152235694966579,0.5588688372587564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1262482157964474,0.0,0.0,-0.19013460113110864,0.0,0.0,0.0,0.0,-0.12988888580434807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.PLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08607705553908185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11155492237757517,-0.11750207168338621,-0.17615348547168336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13281166564193597,0.0,0.0,0.0,0.0,-0.1355173261435609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1496181504474672,0.0,0.0,0.0,0.0,-0.2140298931814619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12684095874537185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137939749212085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.PM,-0.115065871878242,0.0,0.0,0.0,0.0,-0.2713095509789313,-0.18596884250031928,-0.1295155516840944,0.0,0.0,-0.24194323083104174,-0.4190453906742844,0.0,-0.16932359491485827,-0.18109362394146816,0.0,0.0,0.0,0.0,-0.11706492500109127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15075545212530422,0.0,0.0,-0.09789588554409989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15669691081803216,-0.14417835584771085,0.0,0.0,-0.2372815313888568,0.0,0.0,0.0,0.0,0.0,0.0,-0.1305935786382666,0.0,0.0,-0.1672618160139632,0.0,0.0,0.0,0.0,0.0,0.0,-0.14209375719342485,0.0,0.0,0.0,0.0,0.0,-0.1350711483479312,-0.1160543783715701,0.0,-0.10336646762509262,0.0,0.0,-0.2989344437429739,0.0,0.0,-0.09770762357663322,0.0,0.0,-0.09458561281035367,0.0,-0.10068163662509695,0.0,-0.17846112489504837,-0.23984399804810203,-0.12685537285824128,-0.09280637603798376,0.0,-0.09222554056883787,0.0,0.0,-0.09860940321635842,0.0,0.0,-0.2676255327958533,0.0,0.0,-0.1784745583072559,-0.1142345911253537,-0.21186684924096238,-0.13864517899084072,-0.20791159834332368,-0.21181749586193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10162844554950895,-0.09514538327509017,-0.14822606299081947,0.0,0.0,0.0,-0.16892897621807376,0.0,0.0,0.0,0.0,0.0,0.0,-0.21555179677221803,0.0,-0.10880146962490213,0.0,-0.11241051580668059,0.0,0.0,0.0,-0.08358618773323115,0.0,0.0,0.0,-0.15535660663285092,0.0,-0.11183009978392558,0.0,-0.16580834359020027,-0.1654405670532345,0.0,0.0,-0.11737208283949258,0.0,-0.08080778530546139,0.0,-0.1371137598630029,0.0,0.0,0.0,0.0,0.0,0.2438282272774605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44595453069774843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1025927611651769,-0.09012606961768552,-0.10542651988077334,0.0,0.0,-0.07697864957337025,-0.1543498564319341,-0.6254170675349582,0.0,0.0,-0.10556925631787334,0.0,-0.09453221567819678,0.0,-0.09421864571622451,-0.10042690149237601,-0.10175105248538127,0.0,-0.16139157880542224,-0.10851175584783371,-0.09900984766623966,-0.09964636458717713,-0.10302211555169886,-0.10717406146954607,-0.10189888943267272,0.0,0.0,0.0,-0.11064961788545193,-0.1321818423368648,-0.15638278525432872,-0.08884505458159786,0.0,-0.1119837960038713,-0.13329391974925675,0.0,-0.1517349537195816,-0.18907608851229657,-0.08117228101445065,-0.11065359593744423,0.0,0.0,0.0,-0.11193696383773993,-0.0986337388109527,-0.1734145576646735,-0.09448780000999689,-0.107279555330765,-0.10409894293832127
L1.PYPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14224395419615724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05443609766320118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0671852188172255,0.07898181081979581,0.0,0.0,0.0,0.0,0.0857500016973033,0.0,0.0,0.0,0.0,0.0,0.0,0.0572677145364143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09809314819608604,0.0,0.0,0.0630314853053269,0.0,-0.09010826607388393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063041306183123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04268230635766028,0.0,-0.08297335058189324,0.0,0.0,0.0,0.0,-0.12169832809000045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07296243446642667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09611892901114444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1391881569439672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074458776690802,0.0,0.0,0.0,0.0,-0.20728157277195944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23834400096709993,0.0,0.0,0.0,0.09751316566180501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0749613889569881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.QCOM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24311341421125843,0.0,-0.12857367350566912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1421762807598354,0.0,0.0,-0.15780796073163764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08971321210282282,0.0,-0.13800657650330156,0.0,0.10885903917392306,0.0,0.08060752538136062,0.14361213258896657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12174637927511521,0.0,0.0,0.0,0.0,0.0,0.11041129856563986,0.0,0.10749262717331376,0.0,0.0,0.0,0.0,0.0,-0.13026662617908996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12024578220430902,0.0,0.0,0.0,0.0,0.0,0.0,0.21769183309666754,0.0,-0.06788287739997563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10523289995529224,0.07354210434308986,0.0,0.1469448532673649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19536991130664513,0.0,-0.21407526083779488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2630690835750608,0.0,-0.14595657255457498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10425166576152557,0.17631100628200388,0.0,0.0,0.0,0.32565343485448606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405378433243897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08812105543259108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.SAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1616329391513963,0.19685254733021376,0.0,0.0,0.0,0.1699405577644238,0.1615257759050839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16753524614092113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10133395437046258,0.0,0.0,0.0,0.11538787308857895,0.0,0.0,-0.09120154994665056,0.21689120781601484,0.16579878388615646,0.0,0.0,0.0,0.0,0.13109602919430102,0.0,0.0,0.0,0.0,-0.07282872496918262,0.0,0.0,0.0,0.0,0.0,0.0,0.14706047676963155,0.0,0.0,0.0,0.0,0.0,0.0,-0.12318072737758333,0.12749357198418784,0.0,0.0,0.0,0.0,0.0,0.08966022761174228,0.0,0.0,0.0,0.0,0.0,0.12877022458852408,0.0,0.0,0.0,0.1617368647480651,0.22265982827961645,0.0,0.1815633318402101,0.0,0.0,0.0,0.0,0.0,0.3731149081938754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26802248162265874,0.0,0.0,0.10895591541188071,0.0,0.0,0.0,0.0,0.17127990154602743,0.0,0.0,0.0,0.16239862063980087,0.16005949545338813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11873335280171388,0.43091334501361983,0.0,0.10104921830578402,0.0,0.13450210795502415,0.08444460231020676,0.08594239366077244,0.09769277428509923,0.09552510152771204,0.09408399624485342,0.09887565618202489,0.14147262248900286,0.0,0.0,0.0,0.0,0.12036668972085371,0.0,0.11793769919064928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11285156215528633,0.10802269280627341,0.0,0.0,0.0859340099582672,0.0857458856210909,0.13064506053721608,0.0,0.0,0.0
L1.SBUX,-0.09405535016748567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1088361845389424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11062434162476986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19941823269180325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08095722325177852,0.0,0.0,0.0,0.0,-0.09169001146922105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0985786354421032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0737635082923667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18604635587752943,-0.17736478049347054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11187125090716814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2791719426911377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1036800009558425,0.0,0.0,0.062186979716808456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08174276721839592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11092735944704192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.SCHW,0.0,0.0,0.05336266561777178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1053064746331743,0.0,0.0,0.0,0.0,0.05146211715445077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05230868429700895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04775003698104267,0.0,0.0,0.0,0.0,0.0,0.054989827992197635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036710636671129004,0.0,0.0,0.0,0.0,0.04169575047538451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.057641360052600676,0.0,0.0,0.0,-0.053269388150472316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.039044459375597106,0.0,0.03497922226805184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00854819851922044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11779417106045877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.SHEL,0.2132900132303409,0.0,0.0,0.0,0.0,0.0,0.13905397930765814,0.0,0.0,0.0,0.20119608499463928,0.0,0.1213768051819991,0.0,0.20281111078342282,0.23392626959976648,0.0,0.0,0.0,0.16607200457992535,0.0,0.0,0.0,0.0,0.0,0.22213634056762124,0.0,0.18519027546959288,0.08701029812291065,0.0,0.10888364776942473,0.11348959479218003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10597962626940755,0.0,0.12193468364412995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19439143367018188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12417861615074641,0.0,0.0,0.0,0.11693899840315848,0.1896760849009106,0.0,0.14210350991734558,0.13543763475286774,0.0,0.0,0.14234538865991014,0.0,0.2237980420871365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20972681567136653,0.22225545902819835,0.0,0.0751548264117308,0.0,0.08423979643584209,0.0,0.0,0.09670273336182708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2286191095890954,0.0,0.21250876595604604,0.0,0.0,0.0,0.11301394150879145,0.0,0.0,0.0,0.0,0.11277785783883684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32521564466817976,0.0,0.0,0.12577866842745866,0.0,0.1220601331118678,0.0,0.13334279224971857,0.0,0.0,0.0,0.0,0.0,0.0,0.12695744122568045,0.0,0.09386597843030846,0.0,0.12140348127153161,0.0,0.1252858361225393,0.0,0.0,0.0,0.14287363011112297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5360131523701901,0.0,0.0,0.14145656227699188,0.0884695921284278,0.06745469596008441,0.0,0.0,0.0,0.1391853348058457,0.5044065833899498,0.0,0.0921492088200811,0.0,0.0,0.09788845817322453,0.0,0.0,0.0,0.0,0.0999858478794326,0.0,0.10256272782783449,0.10522033326092169,0.08185504947759646,0.09510458786978494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14445323913474825,0.08798956369691277,0.0,0.08934281622132902,0.14250815845194315,0.0,0.13591669441950632,0.15840562809702002,0.0,0.0,0.11898324870007812,0.0,0.10899225382385329,0.0,0.09872548600420328,0.1669204619416118,0.11319291851608144,0.0,0.0
